serial_no,race,education,income,gender,age,relationship
0437844,37,08,000000,2,23,01
0437844,37,02,,1,06,03
0438271,37,09,009200,1,44,01
0438337,47,16,078000,2,63,01
0439293,47,15,064000,2,37,01
0439366,37,14,120000,2,35,01
0439393,47,15,099000,2,46,01
0439393,37,01,,1,09,03
0439393,37,01,,1,07,03
0439594,37,09,022100,2,56,01
0439669,38,15,039300,2,64,01
0439669,37,02,000000,2,39,03
0439669,37,04,028000,1,34,03
0439669,37,04,,2,14,20
0439669,37,13,000000,2,38,21
0439678,37,13,016800,1,41,01
0439678,37,11,019000,2,39,02
0439678,37,03,,2,12,03
0439678,37,02,,2,09,03
0439678,37,00,,2,02,03
0439897,37,08,000000,2,30,01
0439939,37,13,000000,2,20,01
0439939,37,11,000700,2,19,18
0439952,37,11,008000,2,25,01
0440053,37,11,015000,1,40,01
0440053,37,00,,2,00,03
0440053,37,08,035000,2,40,19
0440053,37,07,010000,1,20,21
0440053,37,07,000880,2,20,21
0440053,37,02,,2,08,21
0440094,37,09,027000,1,46,01
0440094,37,11,000000,2,46,02
0440094,37,11,027100,2,21,03
0440094,37,08,000000,2,17,03
0440114,47,16,000000,1,24,01
0440203,47,04,000000,1,93,22
0440439,47,14,000000,1,64,01
0440958,47,13,038000,2,45,01
0440958,47,05,,2,14,03
0440958,47,04,,2,13,03
0441400,37,09,000000,2,39,01
0441400,37,04,,2,14,03
0441400,37,02,,2,10,03
0441400,37,02,,2,08,03
0441624,37,09,000000,2,76,01
0441624,37,07,000200,1,67,06
0441624,37,09,013000,1,27,08
0441624,37,11,000000,1,69,17
0441626,47,15,343000,2,38,01
0441778,37,11,005700,2,20,23
0442143,37,06,000000,2,86,01
0442143,37,01,000000,1,88,02
0442774,47,13,060000,2,37,01
0442774,47,13,045000,1,45,02
0443102,47,14,050000,1,39,01
0443489,47,04,000000,2,74,22
0443896,47,14,037000,1,56,01
0443896,47,14,034600,2,53,02
0443896,47,07,001200,1,17,03
0443896,47,04,,1,13,03
0444946,47,15,003900,2,58,01
0444946,47,13,000000,1,55,02
0445117,01,10,001500,2,19,23
0445285,37,09,027000,2,45,01
0445285,37,06,025000,1,37,02
0445324,47,11,048000,1,36,01
0445398,37,08,019000,2,24,01
0445398,37,01,,2,05,03
0445398,37,03,,2,11,06
0445398,37,06,000000,2,40,07
0445636,37,14,044000,1,27,01
0445687,37,11,000000,1,36,01
0445687,37,09,021000,2,41,02
0445810,37,13,005600,1,42,01
0445810,37,05,000000,1,20,03
0445810,37,11,008000,1,49,18
0445985,37,09,012000,2,53,01
0445985,37,11,000000,1,61,02
0446643,37,09,027300,1,49,01
0446643,37,09,092000,2,48,02
0446643,37,02,,2,05,08
0447541,37,13,046000,2,31,01
0447585,37,08,006300,2,45,01
0447585,37,04,,2,14,03
0447830,37,07,000000,1,80,01
0447830,37,09,000000,2,72,02
0448507,47,04,000000,1,53,01
0448507,47,04,000000,2,15,03
0448507,47,02,,2,08,03
0448507,47,04,003000,2,18,05
0448507,48,03,011000,2,50,19
0448536,37,04,000000,1,77,01
0448748,37,06,000000,1,84,22
0450648,37,08,000000,2,85,01
0451142,47,14,000000,2,40,01
0451142,47,12,050000,1,37,02
0452353,47,14,058000,1,49,01
0452353,47,14,000000,2,77,07
0452994,47,15,037000,2,31,01
0453477,01,05,017500,1,34,01
0454069,47,14,006400,1,37,23
0454237,37,09,000000,2,58,01
0454237,37,12,022800,1,52,19
0455194,37,13,025000,2,42,01
0455441,37,11,036800,1,22,01
0456183,20,15,040000,2,28,01
0457613,47,13,020000,1,41,01
0457613,47,13,025000,2,40,02
0458539,37,03,000000,1,87,01
0458929,37,14,036000,2,34,01
0458929,37,02,,2,07,03
0459146,37,13,083000,1,30,01
0459764,37,11,052000,2,51,01
0460273,01,01,026000,1,25,01
0460273,01,02,,1,03,03
0460273,01,00,,1,01,03
0460273,01,02,010000,1,19,06
0460273,01,05,007700,2,19,19
0460698,47,05,025400,1,31,01
0460698,47,01,014400,2,40,02
0460698,47,07,000000,2,15,03
0460720,37,09,000000,2,22,22
0460797,37,08,030000,1,44,01
0461358,47,13,000000,2,73,01
0462090,37,08,000000,2,72,01
0462090,37,11,000000,2,46,03
0462090,37,05,000000,2,17,08
0462652,37,11,034100,2,41,01
0462652,37,04,,2,14,03
0462720,47,11,000000,1,93,01
0462720,47,11,000000,1,93,18
0463118,37,09,000000,1,60,01
0463118,37,06,000000,2,55,02
0463177,47,15,072000,1,67,01
0463177,47,16,011200,2,69,02
0463359,37,15,018000,1,41,01
0463359,47,11,018600,2,37,02
0463359,37,02,,2,08,03
0463359,37,00,,1,01,03
0463439,37,09,000000,1,57,22
0463864,37,11,000000,2,49,01
0463864,37,06,000000,1,20,03
0463864,37,05,000670,2,18,03
0464061,37,07,000000,1,35,01
0464520,37,09,013500,2,52,01
0464520,37,04,000000,1,55,02
0464520,37,06,000000,2,16,08
0464657,37,04,000000,2,79,01
0464850,37,04,003700,2,73,01
0464937,37,10,060000,1,47,01
0464937,37,05,000000,2,16,03
0465003,37,06,000000,1,50,01
0465469,37,10,048800,2,52,01
0465528,37,10,030000,2,57,01
0465528,37,07,000000,1,62,06
0465528,37,01,000000,1,59,06
0465528,37,04,000000,2,93,07
0465590,47,14,054000,1,35,01
0465717,47,11,006000,1,19,23
0466279,37,11,000000,1,55,01
0466869,47,13,075000,2,53,01
0466869,47,11,052000,1,49,02
0467382,37,09,000000,2,58,01
0467502,47,14,018000,1,47,23
0467521,37,11,000000,2,68,01
0467607,37,01,000000,2,19,01
0467607,37,01,,1,04,03
0467833,47,13,032000,1,29,01
0467833,47,13,005000,1,27,18
0468097,37,09,000000,2,45,01
0468375,37,13,055000,1,58,01
0468375,37,09,000000,2,83,02
0468375,37,13,038000,1,37,03
0468832,47,13,027000,1,26,01
0468832,47,13,025000,1,28,18
0468832,47,13,029000,1,27,18
0468832,47,13,032500,2,26,18
0468832,47,13,024000,2,24,18
0468832,47,13,008100,2,23,18
0469550,37,09,000000,1,67,01
0469550,37,10,064000,2,55,02
0469550,37,13,015000,2,24,03
0469550,37,01,,1,04,08
0469894,47,14,052000,1,35,01
0470241,37,07,000000,1,61,01
0470332,37,16,105000,1,49,01
0470332,37,06,000000,2,16,03
0470332,37,00,,1,00,08
0470336,37,05,012000,1,39,01
0470336,37,04,000000,2,15,05
0470336,37,02,,2,09,05
0470336,37,02,,2,09,05
0470336,37,05,000000,2,44,19
0470477,48,09,049700,1,33,01
0471370,37,13,052000,2,45,23
0472104,37,09,000000,2,52,01
0472104,37,13,009600,2,29,21
0472953,47,13,008000,2,22,01
0472953,47,13,027000,2,24,18
0472960,47,10,000000,2,18,23
0474018,47,14,020000,1,26,01
0474250,37,12,000000,1,47,23
0475287,11,13,010800,1,61,01
0475396,47,13,000000,1,50,01
0475396,47,14,085000,2,42,02
0475961,37,11,000000,1,55,01
0475961,37,08,025800,2,51,02
0475961,37,02,,2,11,03
0476187,37,09,000000,2,75,01
0476755,37,09,000000,2,80,01
0476797,37,14,026000,1,51,01
0476797,37,12,002900,2,51,02
0476797,37,09,000000,1,23,03
0476797,37,09,042000,2,21,03
0476797,37,09,000800,1,20,03
0477011,37,09,000000,2,63,01
0477011,37,08,014400,1,43,03
0477375,37,09,000000,2,51,01
0477375,37,09,012400,2,26,03
0477375,37,00,,1,02,03
0477699,37,09,029000,2,58,01
0477699,37,06,000000,1,34,03
0478069,47,13,075000,1,38,01
0478069,47,13,056000,1,29,17
0478069,47,13,070000,1,41,19
0478084,37,11,035000,1,51,01
0479104,37,04,030000,1,57,01
0479104,37,09,000000,1,63,16
0479678,47,16,096000,1,33,01
0480217,47,14,039000,1,30,01
0480737,37,11,001200,2,24,23
0480958,37,11,030000,2,23,01
0480958,37,02,,2,07,03
0480958,37,00,,2,02,03
0480958,37,01,020000,1,24,18
0481161,37,07,000000,2,70,01
0482226,37,12,000000,1,85,01
0482462,47,13,021000,2,22,01
0482618,47,15,110000,1,31,01
0482815,47,11,000000,2,81,01
0483051,37,09,000000,2,82,01
0483051,37,03,000000,1,64,17
0483051,37,09,015000,2,49,17
0483343,32,07,000000,2,38,01
0483836,37,05,021000,2,77,01
0483836,37,09,000000,2,49,08
0483836,37,04,,1,13,08
0483836,37,03,,2,11,08
0483918,47,15,068000,1,43,01
0484194,47,15,070000,1,43,01
0484194,47,16,060000,2,35,02
0484540,47,11,000000,2,78,01
0484607,37,10,060000,1,40,01
0484607,37,10,022000,2,40,02
0484607,37,02,,1,11,03
0484607,37,02,,1,06,03
0484830,47,14,020000,2,24,01
0485502,47,11,000000,2,89,22
0487426,37,04,000000,1,74,01
0487550,37,07,000000,2,29,01
0487550,37,02,,1,09,03
0487550,37,02,,2,05,03
0487916,37,09,001700,1,36,01
0488438,47,13,029200,1,68,01
0488438,47,14,009900,2,63,02
0489623,37,09,000000,1,69,01
0489648,37,06,003200,2,29,01
0489648,37,02,,1,11,03
0489648,37,02,,2,08,03
0489648,37,02,,2,05,03
0489710,47,14,070000,1,50,01
0489710,47,14,045000,2,32,02
0489710,47,01,,2,04,04
0490330,47,15,090000,2,29,01
0491153,47,16,040000,2,41,01
0491283,47,13,000000,1,37,01
0491283,47,11,000000,1,28,18
0491291,37,12,023500,1,36,01
0491366,47,16,150000,2,59,01
0491366,47,13,024000,2,24,13
0491366,47,13,010000,2,65,18
0491392,37,05,000000,1,68,01
0491392,37,10,033000,2,43,03
0491392,37,05,000000,2,15,08
0491392,37,09,005800,1,35,13
0491762,47,14,060000,2,56,01
0492158,47,11,000000,1,75,01
0492160,37,09,000000,2,45,01
0492556,47,11,000000,1,78,22
0493265,37,09,015600,1,26,01
0493265,37,11,035000,2,23,02
0493265,37,02,,1,03,03
0493265,37,00,,1,00,03
0493465,37,06,000000,2,58,01
0493465,37,10,000000,1,64,02
0493465,37,07,008000,1,36,03
0493767,37,09,049000,1,48,01
0493767,37,10,040000,2,45,02
0493767,37,03,,1,11,04
0494804,37,09,000000,2,28,01
0494804,37,03,,1,10,03
0494804,37,02,,1,07,03
0495390,37,09,018000,2,38,01
0495880,37,05,005400,2,24,01
0495880,37,01,,1,07,03
0495880,37,01,,2,05,03
0495880,37,00,,2,00,03
0495957,37,09,000000,2,32,01
0495957,37,02,,2,05,03
0495957,37,00,,2,02,03
0496455,37,09,014500,2,66,01
0496455,37,09,013000,2,37,03
0496811,47,13,005000,1,24,01
0497118,47,13,000000,1,24,01
0497118,47,13,060000,1,24,18
0497141,47,11,001300,2,19,23
0497505,47,14,050000,1,32,01
0497505,47,11,004000,2,23,02
0497505,47,00,,1,00,03
0497794,37,07,016600,1,45,22
0498227,37,09,000000,2,32,01
0498227,37,02,,1,06,03
0498518,37,04,000000,1,64,01
0498553,37,09,024000,1,24,01
0498553,37,00,,2,00,03
0498553,37,09,001000,2,21,19
0498665,37,08,000000,2,75,01
0499068,32,05,007500,1,45,23
0499106,37,13,016000,1,30,23
0499575,47,11,150000,1,41,01
0499575,47,13,000000,2,38,02
0499575,47,02,,1,08,03
0499957,47,11,006000,1,19,23
0500307,37,14,028600,2,29,01
0500307,37,02,,2,05,03
0500539,37,08,040000,1,45,01
0501484,47,10,041000,1,32,01
0501484,47,11,000000,2,29,02
0501484,47,01,,2,06,03
0501484,47,01,,1,04,03
0501665,47,14,000370,1,41,01
0501954,37,08,000000,2,83,01
0501954,37,06,000000,1,67,03
0503472,15,11,115000,1,31,01
0504263,37,09,000000,2,74,01
0504702,37,12,034000,1,37,01
0504702,37,12,031000,1,27,06
0505576,47,14,033000,1,38,01
0506461,47,14,082000,1,36,01
0506461,47,02,,2,09,04
0506461,47,02,,1,06,04
0506461,47,14,068000,1,37,19
0506916,37,10,040000,1,39,01
0506916,37,13,030000,2,34,02
0507238,47,14,075000,2,47,01
0507941,37,10,039500,2,48,01
0508035,37,11,018000,1,28,01
0508035,37,06,000000,2,26,02
0508035,37,00,,2,02,03
0508035,37,00,,2,01,03
0508035,37,02,,2,10,05
0508282,37,09,041600,1,62,01
0508841,47,14,085000,1,48,01
0508841,47,15,065000,2,54,02
0508841,47,07,000000,2,17,03
0508841,47,06,000000,1,16,03
0509056,37,10,006000,2,20,01
0509056,37,00,,2,02,03
0509111,47,14,090000,2,37,01
0509111,47,11,016800,1,23,18
0509193,47,11,006500,1,21,23
0509272,47,11,001000,1,21,23
0509374,32,11,000000,2,52,01
0509374,37,05,000000,1,54,02
0509491,37,09,023000,2,48,01
0509491,37,09,017800,1,54,02
0509769,37,02,000000,2,39,23
0509935,47,14,073000,1,39,01
0510773,37,07,000000,2,33,01
0510773,37,09,000000,1,36,02
0510773,37,00,,1,01,03
0510773,37,08,003300,1,36,16
0510773,37,07,000000,1,36,17
0510918,37,08,018000,1,21,22
0510984,37,06,016700,2,55,01
0510984,37,06,000000,1,17,03
0513152,47,13,008000,1,29,01
0514268,37,13,125000,1,42,01
0514268,37,06,010900,2,41,02
0514499,37,11,029000,2,47,01
0514499,37,09,000000,1,20,03
0514748,37,09,022000,2,51,01
0514908,48,09,020000,1,40,01
0514908,48,08,008000,2,36,06
0515205,37,08,000000,1,73,01
0515478,66,10,002600,2,45,01
0515478,47,08,000000,2,62,07
0516168,47,11,030000,1,28,01
0516168,47,11,032000,1,30,18
0516566,37,09,000000,1,57,01
0516566,37,11,014000,2,53,02
0516970,37,13,055000,2,43,01
0516970,37,07,002800,2,17,03
0517370,37,09,000000,2,79,01
0517798,37,12,000000,2,61,01
0517798,37,09,004800,1,45,03
0517798,37,09,000000,1,35,03
0517798,37,09,000000,1,22,08
0517798,37,03,,1,09,08
0518798,47,16,110000,2,35,01
0518798,47,16,044000,2,31,18
0518998,37,13,065000,2,51,01
0518998,37,12,007000,1,51,21
0519653,47,15,065000,1,35,01
0519653,47,13,000000,2,32,02
0519653,47,01,,1,04,03
0519653,47,00,,1,02,03
0520528,47,15,343000,1,54,01
0520528,47,14,000000,2,57,02
0520528,47,06,000000,2,16,03
0520528,47,04,000000,2,15,03
0520528,47,02,,1,07,03
0520528,47,02,,2,07,03
0520547,47,14,006000,1,60,01
0520822,37,09,000500,2,38,01
0521073,47,11,060000,2,34,01
0521073,47,13,045000,1,32,02
0521338,47,13,050000,1,37,01
0521358,37,12,025000,2,19,01
0522289,32,11,050000,2,37,01
0522786,47,11,000000,1,19,01
0522786,47,13,023000,2,24,19
0523210,37,13,000000,1,65,01
0523210,37,09,013000,2,43,02
0523235,47,14,000000,2,58,01
0523593,37,09,023700,2,56,01
0523593,37,08,019000,2,19,13
0523593,37,01,,1,03,13
0523912,37,08,017000,2,47,01
0523912,37,01,,2,08,04
0523912,37,04,000000,1,15,05
0523912,37,06,,1,14,08
0523912,37,06,042000,1,49,19
0524146,37,09,025000,2,51,01
0524146,37,06,000000,1,17,03
0524146,37,05,000000,1,17,08
0524146,37,02,,2,08,08
0524146,37,02,,2,07,08
0524146,37,06,000000,1,55,19
0524146,37,09,000000,1,19,21
0524146,37,06,000000,1,16,21
0524231,47,08,016000,1,80,22
0524359,37,09,000000,2,50,23
0524967,37,09,031700,2,52,01
0524967,37,05,000000,2,31,03
0524967,37,05,000000,2,15,08
0525738,37,07,000000,1,61,01
0526084,37,02,000000,2,80,01
0526084,37,11,000000,1,45,17
0526084,37,10,027000,1,43,17
0526084,37,09,027000,1,28,17
0526198,37,10,000000,2,83,01
0526260,37,11,010600,1,57,01
0526260,37,09,000000,2,52,02
0526260,37,02,,2,09,08
0526260,37,02,,2,05,08
0526461,37,07,000000,2,38,01
0526461,37,09,000000,2,20,03
0526461,37,04,,1,14,03
0527072,37,07,013000,1,20,01
0527072,37,05,000000,2,17,06
0527072,47,09,000000,2,50,07
0527072,37,00,,1,00,13
0527761,47,11,000000,2,61,23
0527853,37,04,000000,2,66,01
0528173,37,13,072000,2,38,01
0528173,37,12,035100,2,34,06
0528173,37,02,,2,07,13
0528173,37,02,,1,05,13
0528173,37,09,000000,1,28,19
0528266,47,13,050000,1,38,01
0528266,47,13,000000,2,38,02
0528266,47,02,,1,06,03
0528266,47,02,,2,04,03
0528266,37,09,034000,1,42,21
0529000,47,13,030000,2,54,01
0529058,47,09,024000,1,27,01
0529058,47,05,019000,2,33,06
0529121,37,08,026000,2,37,01
0529121,37,00,,1,02,13
0529121,37,03,,2,13,16
0529543,37,10,036600,2,39,01
0530816,37,01,000000,1,54,23
0531000,37,09,035000,1,46,01
0531000,37,09,000000,2,39,02
0531000,37,09,000000,2,23,03
0531899,37,03,000000,1,69,01
0531899,37,09,000000,2,46,02
0531899,37,04,000000,1,15,03
0532294,47,15,001000,2,49,01
0532367,37,09,020000,2,36,01
0532367,37,01,,1,06,03
0532367,37,09,000000,1,31,06
0532367,37,01,,1,04,08
0532723,37,12,031900,2,36,01
0532723,37,02,,1,09,03
0532723,37,10,000000,2,66,07
0532905,47,14,084000,2,42,01
0532905,37,15,100000,1,50,02
0532905,37,13,038000,1,27,13
0532939,37,05,000000,1,81,22
0533011,07,11,010000,1,20,23
0533193,47,14,095000,1,37,01
0533711,37,14,041000,2,26,01
0533780,10,11,002400,1,32,01
0533887,37,12,057000,2,57,01
0534137,47,13,000000,2,57,01
0534384,37,09,006200,2,54,01
0534403,37,09,000000,1,71,01
0534403,37,09,000000,2,66,02
0534747,38,13,021000,2,28,01
0534747,37,02,,2,07,03
0534747,37,01,,2,05,03
0534747,37,01,,2,03,03
0534747,37,02,,2,03,03
0535135,47,14,009000,2,30,01
0535453,37,13,030000,1,32,01
0535453,37,09,000000,2,61,02
0535453,37,09,000000,1,62,07
0535484,37,13,000000,1,57,01
0536356,47,15,110000,2,68,01
0536356,47,13,110000,1,75,02
0537020,37,09,020000,2,20,01
0537020,37,09,000000,2,20,06
0537020,37,02,,2,10,16
0537133,37,09,052000,1,51,01
0537532,37,09,002300,2,18,23
0538099,37,10,030000,1,62,01
0538099,37,09,000000,1,70,17
0538099,37,11,030000,1,56,17
0538099,37,07,000000,1,44,17
0538099,37,05,000000,2,46,21
0538467,47,15,001300,2,49,01
0539055,47,13,068000,1,45,01
0539055,47,02,,2,06,03
0539393,47,09,000000,2,21,01
0539394,47,11,000000,2,80,23
0539676,37,07,000000,2,66,01
0540015,47,14,086000,1,32,01
0540015,47,13,015000,2,32,02
0540015,47,01,,2,04,03
0540015,47,00,,2,01,03
0540015,47,13,025000,1,32,17
0540362,37,08,000000,1,68,01
0540362,37,05,000000,2,67,02
0540631,37,06,020300,1,43,01
0540631,37,09,028500,2,42,02
0540631,37,09,010000,1,21,05
0540631,71,08,001200,1,17,05
0541317,01,16,008200,2,57,01
0541317,01,11,039000,1,38,03
0541317,01,11,015200,1,36,03
0541317,01,11,019200,1,34,03
0541317,01,03,,1,12,08
0541317,01,04,,2,12,08
0541317,01,00,,2,01,08
0541650,47,13,007000,2,25,01
0541803,37,11,004000,1,23,23
0542061,47,11,001700,2,19,23
0542607,37,09,000000,2,68,01
0542607,37,11,026900,1,38,03
0542756,47,14,034000,1,46,01
0542865,37,09,036000,2,35,01
0543487,48,08,000000,1,36,01
0543487,48,04,000000,2,52,02
0543487,37,05,000000,1,16,05
0543721,47,14,040000,1,61,01
0543787,37,12,034700,2,42,01
0543787,37,05,,1,14,03
0543787,37,02,,1,06,03
0544245,15,11,022000,1,36,01
0544245,15,13,050000,2,33,02
0544245,15,04,005000,1,70,07
0544245,15,05,007000,2,61,07
0544991,47,13,045200,2,55,01
0545765,37,12,010000,2,45,01
0545765,37,13,000000,1,45,02
0545765,37,07,004000,2,17,03
0546062,47,13,037000,1,44,01
0546085,37,07,000000,2,28,01
0546085,37,00,,2,00,03
0546085,37,06,000000,1,29,18
0546105,47,15,105000,1,28,01
0546105,47,14,018000,1,28,19
0546189,47,12,028600,1,40,01
0546189,47,03,,2,12,03
0546189,47,12,053000,1,42,21
0546387,47,16,103000,1,57,01
0546387,47,16,085000,2,41,02
0546387,47,01,,1,04,03
0546387,47,00,,2,02,03
0546400,37,14,040000,2,42,01
0546400,37,02,,1,09,03
0546400,37,02,,2,08,03
0547212,37,09,000000,1,65,01
0547212,37,09,000000,2,58,02
0547212,37,09,009700,1,23,03
0547212,37,04,000000,2,88,09
0547258,47,13,028800,1,32,01
0547258,47,13,085000,1,32,18
0547617,47,14,046000,1,31,01
0547617,47,15,036000,2,30,02
0548149,37,08,000000,2,50,01
0548149,37,07,000000,2,17,03
0548149,37,03,,2,10,03
0548149,37,09,000000,2,50,11
0548149,37,05,000000,1,16,13
0548149,37,09,000000,2,50,19
0548366,47,13,042000,2,42,01
0548468,47,13,013000,2,25,01
0548543,37,08,000000,2,31,01
0548543,37,01,,1,09,03
0548543,37,02,,2,07,03
0548543,37,00,,1,02,03
0549431,37,09,031300,2,54,01
0549462,37,06,000000,1,70,01
0549878,47,14,081000,2,51,01
0549878,47,13,090000,2,41,19
0550139,47,11,004600,1,21,01
0550299,47,11,000000,1,46,01
0550952,47,11,085000,1,34,01
0550952,37,15,045000,2,37,02
0551099,37,10,004700,1,18,23
0551439,37,14,000000,2,75,01
0551439,37,02,,2,09,20
0551439,37,01,,2,08,20
0551439,37,01,,2,07,20
0551763,37,04,000000,1,53,23
0551770,37,09,040000,1,30,01
0551989,47,15,001500,1,72,01
0551989,47,15,070000,2,56,02
0555508,47,13,038000,2,23,01
0555513,47,14,030000,2,29,01
0555550,37,11,030000,1,29,01
0555550,37,15,040300,2,28,18
0555842,37,10,027900,2,38,01
0555842,37,03,,2,12,03
0555842,37,02,,2,09,03
0556122,37,08,004900,1,66,01
0556122,37,09,000000,1,37,11
0556122,37,08,000000,2,57,13
0556187,37,09,014000,2,27,01
0556187,37,02,,2,07,03
0556246,47,15,098000,2,57,01
0556247,37,09,000000,2,51,01
0556247,37,05,000890,1,20,03
0556416,37,08,019000,1,41,01
0557558,37,09,050000,2,52,01
0557734,37,11,031000,1,36,01
0557734,47,11,000000,2,35,02
0557734,68,01,,1,03,03
0557734,68,00,,2,01,03
0557979,47,13,055000,2,40,01
0558214,37,05,000900,1,17,23
0558645,37,08,000000,2,48,01
0558645,37,11,004300,2,19,03
0558938,37,09,000700,2,51,01
0558938,37,06,000000,1,20,03
0559105,47,12,033500,1,35,01
0559241,37,10,019000,2,30,01
0559241,37,00,,2,00,03
0559274,37,09,019000,2,39,01
0559274,37,01,000000,1,24,03
0559274,37,09,000000,1,21,03
0559274,37,04,,1,14,03
0559274,37,02,,1,09,03
0559274,37,09,022000,1,42,19
0559364,37,05,000000,2,59,01
0559426,47,13,064000,2,30,01
0560213,37,04,000000,1,17,23
0560710,37,11,082000,2,51,01
0560924,37,03,000000,1,69,01
0561214,47,14,045000,2,28,01
0561214,47,16,028000,2,26,18
0561557,37,10,016300,1,32,01
0561557,37,04,000000,2,29,17
0561840,47,13,048000,1,36,01
0561890,47,11,035000,2,36,01
0562426,37,13,018000,2,48,01
0562426,37,13,046500,2,47,18
0562501,37,13,022000,1,29,01
0562501,37,02,,1,05,03
0562501,37,13,026000,2,26,19
0562501,37,08,030000,1,42,21
0562830,37,09,020000,1,36,01
0562830,37,04,000000,1,15,03
0562830,37,02,,2,07,03
0562830,37,02,,2,07,03
0562830,37,02,,2,05,03
0563571,47,14,074000,2,34,01
0563571,47,13,040100,1,34,02
0563571,47,01,,1,03,03
0563571,47,00,,2,00,03
0563943,37,09,000000,2,80,01
0564775,37,07,020000,2,47,01
0564775,37,09,000850,2,25,03
0564775,37,09,021400,1,20,03
0564775,37,07,000000,2,17,03
0564775,37,05,000000,1,15,03
0564775,37,02,,2,07,08
0564775,37,02,,1,05,08
0564775,37,00,,1,02,08
0565165,47,11,002400,2,19,23
0565297,47,15,033000,1,27,01
0565297,47,15,066000,2,30,19
0565318,37,09,025100,1,30,01
0565664,37,12,016000,2,48,01
0566275,47,16,063000,1,65,01
0566350,47,10,000000,2,54,23
0567008,47,08,000000,1,69,22
0567037,47,11,000810,2,19,23
0568249,47,11,000000,1,21,01
0568249,47,11,000000,1,19,18
0568411,37,08,000000,2,70,01
0568411,37,09,000000,1,48,03
0568411,37,09,000000,2,64,19
0568478,48,09,074000,1,35,01
0568478,48,09,024000,1,29,21
0569154,47,12,050000,1,34,01
0569184,37,10,007000,2,49,01
0569184,37,11,025000,2,23,03
0569302,37,09,020000,2,25,01
0569339,01,02,005000,2,45,01
0569339,01,02,022000,1,51,18
0569339,01,01,010500,1,32,18
0569339,01,09,022000,1,35,19
0569423,47,11,006000,1,21,23
0569437,47,13,022000,2,25,01
0570042,37,07,021000,2,67,01
0570042,37,08,000000,2,32,08
0570042,37,04,000000,1,16,08
0570042,37,02,,2,04,08
0570042,37,07,000000,1,43,13
0570397,37,07,007200,2,41,01
0570397,37,09,000000,1,19,03
0570397,37,04,,2,13,03
0570397,37,02,,2,10,03
0570397,37,12,034500,1,49,19
0570637,47,09,001000,1,19,23
0570828,47,11,000000,2,84,01
0570837,47,13,002500,2,23,01
0570837,47,13,040000,1,26,21
0570977,47,13,058000,2,43,01
0571175,37,11,032000,2,26,01
0571175,37,03,,1,11,03
0571175,37,02,,2,06,03
0571175,37,02,,1,04,03
0571175,37,07,000000,1,18,06
0571871,47,13,025000,1,71,22
0571897,37,11,070000,1,44,01
0571897,37,10,000000,2,43,02
0571897,37,10,000000,2,18,03
0571897,37,04,,2,12,03
0571897,37,02,,2,06,03
0571910,01,13,020000,1,43,01
0571910,01,06,002200,1,17,03
0572020,47,15,075000,2,29,01
0572020,47,13,020000,2,25,17
0573101,47,15,038600,1,32,01
0573101,47,15,050000,1,35,18
0573859,37,09,026000,2,48,01
0573859,37,10,024900,2,27,03
0573859,37,09,005000,2,22,03
0573859,37,04,000000,2,58,06
0573859,37,02,,1,11,08
0573859,37,01,,1,06,13
0573859,37,09,005000,1,54,19
0573860,37,10,032000,1,29,01
0573860,47,12,008000,2,24,19
0573903,47,10,006000,1,19,23
0574203,37,09,037000,2,26,01
0574203,37,01,,1,10,03
0574203,37,00,,2,02,03
0575111,47,10,055000,1,28,01
0575111,47,10,020000,2,61,07
0575784,47,16,093000,1,51,23
0576065,47,14,042000,1,27,01
0576271,47,13,026700,2,49,01
0578550,37,05,000000,1,70,01
0578898,37,09,003500,2,30,01
0578898,37,08,001000,2,19,13
0578898,37,07,000450,1,16,13
0578898,37,00,,1,01,13
0579154,47,10,000000,2,74,01
0579740,37,09,000000,2,30,01
0579740,37,03,,2,10,03
0579765,37,08,035000,2,44,01
0581255,47,11,006000,1,21,23
0581417,47,14,087000,1,49,01
0581417,47,14,076000,2,46,02
0581417,47,02,,1,08,03
0581677,37,09,040000,2,50,01
0581677,37,06,000000,1,22,03
0582083,47,14,108000,2,37,01
0582091,47,11,002000,2,20,23
0582255,47,13,042000,2,56,01
0582481,37,12,021000,2,51,01
0582481,37,14,032000,2,40,06
0582567,37,13,007800,1,41,01
0582567,37,13,047300,1,27,18
0582843,37,09,000000,2,85,01
0582867,47,14,038600,1,25,01
0583224,37,11,003000,1,20,23
0584549,37,05,000000,1,72,01
0584549,37,09,000000,2,19,08
0584898,47,13,040000,2,27,01
0584993,37,07,046400,2,33,01
0584993,37,09,023400,1,36,18
0585078,37,10,000000,2,19,23
0585395,47,11,000000,2,79,01
0586105,37,07,010000,1,65,01
0586105,37,07,000000,2,57,02
0586105,37,09,033300,2,22,03
0586105,37,02,,1,04,08
0586159,37,10,019000,2,31,01
0586159,37,05,000000,2,15,03
0586159,37,02,,2,09,03
0586159,37,02,,2,05,03
0586323,47,15,000000,2,54,01
0586323,47,13,016000,1,50,18
0587203,28,11,004500,1,22,01
0587203,71,13,003200,2,24,02
0587418,37,06,000000,2,75,01
0587418,37,05,000000,2,16,08
0587418,37,03,,2,11,08
0587758,37,11,013500,1,25,23
0587814,37,02,000000,1,62,01
0588178,47,15,020000,1,28,01
0588970,37,12,003700,2,48,23
0589106,48,01,012000,1,46,01
